structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
2,30,18.0,58.0,16.0,8.0,2.4,1.0,0.15,5,1.4,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,18,0.5555555555555556,1397.8920017683122,1.510180750349601,0.16022968476024357,5.130897781520116
3,18,22.0,58.0,22.0,7.4,2.6,1.0,0.0,2,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,20,0.55,1405.0138935758932,1.4417068606724568,0.14454882705672287,5.079781133750638
2,36,12.0,58.0,16.0,7.4,1.8,1.0,0.05,3,1.4,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,1176.2254081511965,1.3758001826421968,0.1360920545339962,4.845913246197238
4,18,18.0,62.0,16.0,7.4,2.0,0.8,0.0,3,1.4,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,24,0.7083333333333334,909.9124177358044,1.4182712350391171,0.15424716928826548,4.826213379949243
2,33,26.0,58.0,22.0,7.2,2.0,1.4,0.2,3,1.2,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,719.3164185031837,1.494555570365603,0.06271905631147733,4.797413247442814
3,27,22.0,62.0,14.0,7.6,2.2,1.4,0.2,4,0.8,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,17,0.5294117647058824,482.5966352680989,1.6240115679771292,0.02783999999999986,4.781217418281182
2,27,12.0,64.0,16.0,7.4,2.4,1.2,0.1,3,1.0,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5238095238095238,591.5854203355975,1.5277892199584966,0.039501999999999975,4.734372145966876
4,36,24.0,62.0,20.0,7.6,1.8,1.4,0.0,6,0.8,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,17,0.5882352941176471,815.9958151038209,1.4005541872349054,0.08948026213982349,4.571016344330632
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.64,646.9182047182712,1.3590673878250867,0.1006990519997092,4.522955824369317
2,33,28.0,64.0,20.0,6.8,2.0,1.2,0.2,5,1.8,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.6363636363636364,686.6653336700547,1.398019017655085,0.140163688463739,4.456757758134463
