structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score,dataset,dd_guardrail_pass
2,33,20.0,66.0,18.0,8.0,2.2,1.4,0.1,6,1.0,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,21,0.5238095238095238,942.5782417662122,1.8216769346597455,0.04069224396571313,5.669569664902849,SOLUSDT_15m,1
4,36,24.0,62.0,20.0,7.6,1.8,1.4,0.0,6,0.8,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,26,0.46153846153846156,937.3418263633903,1.2923857726343904,0.13286873130411614,4.335814870027514,BTCUSDT_1h,1
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.46153846153846156,927.601599052321,1.2744137802708242,0.08797500000000003,4.164811851901662,SOLUSDT_4h,1
3,33,22.0,58.0,16.0,6.8,2.2,1.4,0.1,2,1.0,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,25,0.56,921.4314565411005,1.8365804450750194,0.046672819881005384,5.794573887048123,ETHUSDT_15m,1
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,12,0.4166666666666667,921.0061649113941,1.2391796798190022,0.205640931403125,3.647442730340024,ETHUSDT_4h,1
3,18,20.0,62.0,14.0,7.8,2.0,1.0,0.0,4,2.0,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,30,0.5333333333333333,918.4516035410525,1.3565818076129705,0.11169540338714945,4.696529008605545,BTCUSDT_1h,1
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.46153846153846156,912.9486929197228,1.2916760058205303,0.205640931403125,3.8316856026591015,SOLUSDT_1h,1
2,33,22.0,58.0,14.0,8.2,2.6,1.0,0.0,6,0.8,5.0,8.0,1,risk_based,I,5.0,130.0,10000.0,4,0.75,911.3490819990984,3.651979458766545,0.03053298004709721,9.328709059390896,ETHUSDT_1h,1
4,18,18.0,62.0,16.0,7.4,2.0,0.8,0.0,3,1.4,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,24,0.7083333333333334,909.9124177358044,1.4182712350391171,0.15424716928826548,4.826213379949243,SOLUSDT_1h,1
2,27,12.0,64.0,16.0,7.4,2.4,1.2,0.1,3,1.0,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,27,0.5555555555555556,908.391663495624,1.5764847489223657,0.08652055569931599,5.17513282757574,ETHUSDT_4h,1
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,23,0.6521739130434783,898.9696036258592,1.667969304890341,0.043582262727447335,5.542422294789417,ETHUSDT_15m,1
4,33,24.0,60.0,20.0,7.2,2.6,0.8,0.15,6,1.6,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.7692307692307693,896.3801749657687,1.7116777991135244,0.05251461043476774,5.8360380957346685,ETHUSDT_15m,1
5,30,12.0,58.0,14.0,7.2,2.6,0.8,0.1,6,1.6,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,15,0.7333333333333333,895.3218405064636,2.375735591802603,0.062480318464000144,6.8593520687196685,SOLUSDT_1h,1
2,36,12.0,58.0,16.0,7.4,1.8,1.0,0.05,3,1.4,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,27,0.6296296296296297,891.5494326073258,1.5128530876658768,0.10063098384885047,5.099807100836973,BTCUSDT_15m,1
2,33,28.0,62.0,24.0,7.0,2.0,1.2,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,25,0.52,878.7961849563744,1.203939863242116,0.19222834727032595,3.9899908696296285,SOLUSDT_4h,1
2,33,28.0,62.0,24.0,7.0,2.0,1.2,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,26,0.5,877.1868145380886,1.465530606600233,0.10165503630490809,4.7732829188238295,BTCUSDT_15m,1
3,27,20.0,62.0,16.0,7.0,2.0,1.2,0.0,6,0.8,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,28,0.75,874.7103084957344,2.634074413039546,0.019958352127449105,7.7679840781924785,ETHUSDT_15m,1
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,15,0.5333333333333333,869.948677058579,1.411421020833217,0.13882496076179898,4.376315836439616,ETHUSDT_1h,1
3,21,16.0,60.0,20.0,6.8,2.0,1.2,0.15,3,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,19,0.6842105263157895,867.3154153458727,1.9797767401394681,0.024999999999999915,6.158184685098493,SOLUSDT_1h,1
5,18,30.0,58.0,16.0,7.2,2.6,1.2,0.0,3,0.8,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,12,0.4166666666666667,866.2136280550785,2.5430049717239696,0.04705017875634597,6.67607303523398,SOLUSDT_1h,1
2,33,28.0,60.0,18.0,6.8,1.8,1.2,0.05,5,0.8,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,37,0.6756756756756757,864.5245829715786,1.4089416604026297,0.0713178377111,5.221967904157052,ETHUSDT_15m,1
3,18,12.0,62.0,14.0,7.4,2.2,1.4,0.05,6,1.0,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,859.1762401423475,2.188443081058638,0.019900000000000067,6.340112402259623,SOLUSDT_1h,1
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.6153846153846154,852.8269818967492,1.4433855677627048,0.1735959620943315,4.4018871542160865,ETHUSDT_1h,1
4,18,18.0,62.0,16.0,7.4,2.0,0.8,0.0,3,1.4,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.631578947368421,852.4699319916417,1.4080912979039337,0.15465080392378425,4.532068537080788,ETHUSDT_1h,1
5,33,30.0,66.0,22.0,7.8,2.2,1.0,0.1,3,1.2,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,12,0.6666666666666666,852.3646815355205,1.5327876397681655,0.06877500000000007,4.951614961071852,ETHUSDT_4h,1
5,30,12.0,58.0,14.0,7.2,2.6,0.8,0.1,6,1.6,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,23,0.6956521739130435,851.022368883614,1.846289946236874,0.05806669283020203,5.872880443736322,SOLUSDT_15m,1
5,33,20.0,66.0,24.0,7.6,2.4,1.4,0.15,3,1.4,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,12,0.4166666666666667,848.1123425277656,1.2529019942979764,0.18462730239999997,3.6650344239237187,ETHUSDT_4h,1
2,27,14.0,62.0,18.0,7.6,1.8,1.4,0.2,2,1.4,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,24,0.4583333333333333,824.9738637542159,1.509883478546361,0.05635494299488736,4.843175991862276,SOLUSDT_15m,1
2,27,14.0,62.0,18.0,7.6,1.8,1.4,0.2,2,1.4,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,24,0.5416666666666666,820.4275343997906,1.4971860202961476,0.04141474400000008,4.983055342992085,ETHUSDT_1h,1
4,36,24.0,62.0,20.0,7.6,1.8,1.4,0.0,6,0.8,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,17,0.5882352941176471,815.9958151038209,1.4005541872349054,0.08948026213982349,4.571016344330632,SOLUSDT_1h,1
4,24,26.0,62.0,18.0,7.6,2.0,0.8,0.05,4,0.8,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,808.0294599057579,2.089181195127048,0.023808511999999952,6.192109171302711,SOLUSDT_4h,1
4,33,30.0,64.0,22.0,8.0,2.2,1.0,0.05,6,1.4,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,800.3920146721102,1.674898476367871,0.04997589676542298,5.277404134254439,BTCUSDT_15m,1
5,27,12.0,60.0,20.0,8.0,2.6,0.8,0.2,5,1.4,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,15,0.7333333333333333,792.1185375671303,2.3938159153048892,0.05483493758399996,6.815245555424908,SOLUSDT_1h,1
3,24,12.0,64.0,14.0,7.4,2.2,1.4,0.0,4,1.6,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,25,0.6,785.2323482900447,1.4876241846924965,0.04723609599999997,5.018772429675037,SOLUSDT_4h,1
4,30,24.0,62.0,14.0,7.8,1.8,1.4,0.15,2,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,23,0.6086956521739131,780.5961920765749,1.7794013787422458,0.04580944059567312,5.575014106034917,BTCUSDT_15m,1
5,18,26.0,62.0,20.0,7.8,2.2,0.8,0.05,4,1.4,4.5,8.4,1,risk_based,I,5.0,130.0,10000.0,21,0.7619047619047619,777.1993726975506,2.137714190320912,0.04159876819385969,6.490688591614937,SOLUSDT_15m,1
4,33,30.0,64.0,22.0,8.0,2.2,1.0,0.05,6,1.4,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,15,0.5333333333333333,770.5367738640016,1.510528512224749,0.09607920319999988,4.6033561887135,ETHUSDT_4h,1
2,18,20.0,60.0,16.0,7.2,2.8,0.8,0.2,2,1.6,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,30,0.7333333333333333,768.8494415626064,1.4732238649484009,0.06663195611677197,5.215401303109092,SOLUSDT_15m,1
2,30,22.0,64.0,14.0,7.0,2.2,1.2,0.05,2,1.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.5769230769230769,768.5478442215062,1.3541233022562393,0.08082144574263661,4.61971472689069,SOLUSDT_15m,1
2,33,26.0,58.0,22.0,7.2,2.0,1.4,0.2,3,1.2,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,26,0.4230769230769231,763.4743079726595,1.338108257545156,0.122223215835879,4.227636560170719,SOLUSDT_4h,1
4,36,12.0,60.0,24.0,8.0,2.2,1.2,0.05,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,14,0.5714285714285714,762.258174434879,1.419410599030022,0.08707445562014182,4.4769988627773545,SOLUSDT_4h,1
4,24,30.0,60.0,24.0,7.8,2.0,1.2,0.2,5,1.2,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,759.1543777899933,1.3922631605610507,0.0974326980320269,4.577746241179651,BTCUSDT_15m,1
2,30,14.0,60.0,20.0,7.0,2.6,1.0,0.2,6,0.8,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,33,0.6060606060606061,748.587607465448,1.1633940872202584,0.18250733338623995,4.0969446908381535,BTCUSDT_4h,1
2,27,22.0,60.0,20.0,7.4,2.2,1.2,0.1,4,1.6,4.5,8.2,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,748.053983575699,1.5470339567556208,0.060761686713419166,4.908257889578262,ETHUSDT_1h,1
5,33,30.0,66.0,22.0,7.8,2.2,1.0,0.1,3,1.2,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,18,0.7222222222222222,746.0754496548998,1.6556621680125156,0.07465170808237435,5.2767779947661415,SOLUSDT_15m,1
4,30,16.0,66.0,14.0,7.6,2.8,1.0,0.05,4,2.0,2.5,8.6,1,risk_based,I,5.0,130.0,10000.0,15,0.5333333333333333,745.2665761736116,1.4575138646983092,0.10069104399999987,4.45822117357023,ETHUSDT_4h,1
3,21,16.0,60.0,20.0,6.8,2.0,1.2,0.15,3,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,738.810328679685,1.6806436633060768,0.0634305909550245,5.186948739569622,ETHUSDT_1h,1
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,17,0.6470588235294118,734.9353315817625,1.477374398749863,0.11452656640000008,4.656692665175606,ETHUSDT_4h,1
5,33,16.0,66.0,22.0,7.6,2.4,0.8,0.1,4,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,20,0.7,727.8150624504524,2.078964678800399,0.04299047811044985,6.206772985719901,SOLUSDT_15m,1
2,33,14.0,58.0,20.0,7.8,1.8,1.0,0.05,3,1.6,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,26,0.6153846153846154,726.9599476905751,1.4146372535989704,0.09905365620096546,4.7021504093625435,BTCUSDT_15m,1
4,33,24.0,66.0,14.0,8.2,1.8,1.2,0.1,4,0.8,5.0,8.4,1,risk_based,I,5.0,130.0,10000.0,4,0.5,722.6025000000009,1.7099999999999997,0.05,4.8226025,ETHUSDT_4h,1
2,33,26.0,58.0,22.0,7.2,2.0,1.4,0.2,3,1.2,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,720.5254448543474,1.5262519500681229,0.053049910858398615,4.9402432487790335,SOLUSDT_15m,1
4,36,24.0,64.0,22.0,7.4,2.4,1.0,0.1,5,1.4,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,20,0.65,719.4115388743649,1.885020468112452,0.059538677220596345,5.6858364434374815,SOLUSDT_15m,1
2,33,26.0,58.0,22.0,7.2,2.0,1.4,0.2,3,1.2,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,719.3164185031837,1.494555570365603,0.06271905631147733,4.797413247442814,SOLUSDT_1h,1
2,24,18.0,64.0,24.0,7.4,2.2,1.2,0.15,6,1.6,3.0,8.4,1,risk_based,I,5.0,130.0,10000.0,20,0.6,711.1361073973203,1.4010849231091587,0.1298855710276456,4.423649240532701,ETHUSDT_4h,1
3,24,28.0,58.0,22.0,8.0,1.8,1.0,0.0,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,24,0.5416666666666666,710.2398743096346,1.384228691209505,0.0795600705807028,4.532517044986536,BTCUSDT_15m,1
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,27,0.5925925925925926,705.68358702771,1.2953706460563925,0.07194031549942304,4.509492821531115,ETHUSDT_1h,1
5,27,14.0,66.0,14.0,8.0,2.8,1.2,0.2,4,0.8,2.0,8.0,1,risk_based,I,5.0,130.0,10000.0,19,0.7368421052631579,704.3508734025709,1.8899667974139576,0.03959999999999992,5.850747626125223,BTCUSDT_15m,1
3,21,24.0,64.0,20.0,7.4,2.4,0.8,0.05,5,0.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,27,0.7777777777777778,704.1811141803337,2.5789400203643735,0.018972293427103652,7.511810941294437,ETHUSDT_15m,1
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,12,0.5833333333333334,703.7777678558305,1.368067025251472,0.08797499999999986,4.290986818358776,SOLUSDT_4h,1
2,18,20.0,60.0,16.0,7.2,2.8,0.8,0.2,2,1.6,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,42,0.7380952380952381,703.27608011968,1.3583876662873866,0.05488749761020123,5.2025317770067065,ETHUSDT_15m,1
3,21,18.0,64.0,18.0,7.6,1.8,1.0,0.1,3,1.2,2.5,8.2,1,risk_based,I,5.0,130.0,10000.0,17,0.6470588235294118,702.997262246221,1.8538737317638507,0.031419965799393774,5.627073063669858,ETHUSDT_1h,1
5,33,30.0,66.0,22.0,7.8,2.2,1.0,0.1,3,1.2,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.5714285714285714,702.069585540341,1.3960014286113271,0.130537954011207,4.239601437872231,ETHUSDT_1h,1
4,33,14.0,66.0,24.0,7.2,2.6,1.0,0.05,5,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,12,0.75,699.9832852263589,2.630817203647126,0.04141474399999994,7.202373460520611,ETHUSDT_1h,1
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.6153846153846154,691.0822961865215,1.395133102146728,0.08268270303438698,4.67637731445374,BTCUSDT_15m,1
4,24,26.0,62.0,18.0,7.6,2.0,0.8,0.05,4,0.8,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,26,0.7692307692307693,690.5054626589517,2.5648142097886155,0.022539050624696376,7.426362884208247,ETHUSDT_15m,1
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,30,0.5,686.7557553772258,1.2733866872474306,0.11318690529720132,4.243968413980483,BTCUSDT_1h,1
2,33,28.0,64.0,20.0,6.8,2.0,1.2,0.2,5,1.8,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.6363636363636364,686.6653336700547,1.398019017655085,0.140163688463739,4.456757758134463,SOLUSDT_1h,1
4,27,26.0,64.0,24.0,7.4,2.6,1.4,0.05,2,1.2,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,14,0.42857142857142855,680.672075054259,1.5122167767768682,0.08525717561344001,4.372191244624818,ETHUSDT_4h,1
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,21,0.6190476190476191,679.9419845651937,1.3532820016182925,0.06847446684018338,4.529654015852658,ETHUSDT_15m,1
2,36,20.0,66.0,14.0,7.2,2.4,1.4,0.1,3,1.6,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.47619047619047616,671.9714832795125,1.4807959648653977,0.05287527464005346,4.609223303375861,SOLUSDT_15m,1
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,18,0.6111111111111112,667.7026563330637,1.4691806751190377,0.07682505554368879,4.65225550660674,SOLUSDT_15m,1
3,24,12.0,64.0,14.0,7.4,2.2,1.4,0.0,4,1.6,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,656.7196872416444,1.5163075603521634,0.06034911851333763,4.785430309548815,BTCUSDT_15m,1
3,24,14.0,60.0,18.0,7.6,2.0,1.4,0.2,4,1.6,5.0,8.8,1,risk_based,I,5.0,130.0,10000.0,24,0.625,651.1270456136717,1.5926368268812496,0.047744918403795425,5.110665944164785,BTCUSDT_15m,1
4,36,26.0,66.0,24.0,8.0,2.6,1.4,0.05,5,1.4,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,21,0.42857142857142855,650.5159573130586,1.2236221821138327,0.15312979434634763,3.7012280813588236,BTCUSDT_1h,1
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.64,646.9182047182712,1.3590673878250867,0.1006990519997092,4.522955824369317,SOLUSDT_1h,1
4,36,30.0,60.0,20.0,7.0,2.6,1.0,0.05,4,2.0,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.5454545454545454,643.0776554402582,1.4283295869270438,0.09181524480775244,4.482472913052907,BTCUSDT_15m,1
5,21,28.0,60.0,24.0,7.6,2.4,1.2,0.15,6,1.4,2.0,8.0,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,642.3985713998773,1.5187632051637545,0.058206810413672365,4.753725603117948,BTCUSDT_15m,1
4,36,30.0,62.0,22.0,7.4,2.8,0.8,0.0,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,18,0.7222222222222222,641.9685622429442,1.6155893538326043,0.08744765835466356,5.054137628177496,BTCUSDT_15m,1
4,36,30.0,60.0,20.0,7.0,2.6,1.0,0.05,4,2.0,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,20,0.65,637.8505076575912,1.5090118149176512,0.09120337301962321,4.757264018434024,SOLUSDT_15m,1
3,18,12.0,62.0,14.0,7.4,2.2,1.4,0.05,6,1.0,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,23,0.6086956521739131,634.0847556410663,1.633890863477331,0.04028437787960088,5.154056827217795,ETHUSDT_15m,1
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,11,0.6363636363636364,633.0343413489754,1.759817873395348,0.03960000000000006,5.208415542685125,SOLUSDT_4h,1
4,33,24.0,60.0,20.0,7.2,2.6,0.8,0.15,6,1.6,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,21,0.7142857142857143,627.7098926023937,1.2788103785139593,0.18063011354905426,4.134868880411721,SOLUSDT_1h,1
3,30,20.0,58.0,14.0,8.0,2.2,1.2,0.15,6,1.6,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,17,0.47058823529411764,626.9179515905616,1.4169690282029939,0.06547898921866034,4.310301393281745,SOLUSDT_1h,1
4,30,14.0,60.0,16.0,7.4,2.4,1.0,0.05,2,1.4,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,12,0.5833333333333334,626.099522252498,1.8783707442342528,0.054574831758955125,5.334116515444139,ETHUSDT_1h,1
5,27,12.0,60.0,20.0,8.0,2.6,0.8,0.2,5,1.4,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,22,0.6818181818181818,625.064913431479,1.6327095789233108,0.06021236953467976,5.172574235401334,SOLUSDT_15m,1
2,33,14.0,58.0,20.0,7.8,1.8,1.0,0.05,3,1.6,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,23,0.5652173913043478,620.486960643726,1.2240884496876867,0.10392200496043733,4.064723932094309,SOLUSDT_1h,1
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,27,0.5555555555555556,618.9242862540286,1.3553631601021185,0.0885924574201648,4.4372065675311045,BTCUSDT_15m,1
3,24,28.0,58.0,22.0,8.0,1.8,1.0,0.0,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,26,0.7307692307692307,617.4509589901045,1.3772152354800988,0.058982712641439,4.811087138179831,ETHUSDT_15m,1
4,24,26.0,62.0,18.0,7.6,2.0,0.8,0.05,4,0.8,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,24,0.7083333333333334,613.1826158796648,1.9754298280825202,0.03866020372287903,5.990561660876068,SOLUSDT_1h,1
2,18,18.0,60.0,22.0,6.8,2.6,1.0,0.2,5,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,19,0.631578947368421,608.6389064673258,1.6347522595514343,0.0521915884045352,5.04893708140922,ETHUSDT_1h,1
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,16,0.625,605.2333987456568,1.47091423245461,0.08045589799121133,4.563194169681243,BTCUSDT_4h,1
2,27,12.0,64.0,16.0,7.4,2.4,1.2,0.1,3,1.0,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,24,0.5833333333333334,603.8558080564289,1.546347144714921,0.031605816946812734,4.956732646645833,SOLUSDT_15m,1
3,21,18.0,64.0,18.0,7.6,1.8,1.0,0.1,3,1.2,2.5,8.2,1,risk_based,I,5.0,130.0,10000.0,30,0.6666666666666666,603.5966336497331,1.4646222190866696,0.0600305397021106,4.95274945271674,SOLUSDT_15m,1
2,33,14.0,58.0,20.0,7.8,1.8,1.0,0.05,3,1.6,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,34,0.5588235294117647,601.7857181550407,1.1214454932294806,0.1626273607414831,3.8750299165072,BTCUSDT_4h,1
4,27,22.0,58.0,14.0,8.2,2.6,0.8,0.0,6,1.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,4,0.75,598.3999999999996,2.496,0.04,6.6754,ETHUSDT_4h,1
4,21,26.0,64.0,24.0,8.2,2.0,1.2,0.05,3,1.8,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,1,1.0,592.6043991074275,10.0,0.0,22.112604399107425,SOLUSDT_1h,1
5,24,24.0,66.0,24.0,8.2,2.0,1.0,0.1,3,0.8,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,1,1.0,592.6043991074275,10.0,0.0,22.112604399107425,SOLUSDT_1h,1
2,27,12.0,64.0,16.0,7.4,2.4,1.2,0.1,3,1.0,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5238095238095238,591.5854203355975,1.5277892199584966,0.039501999999999975,4.734372145966876,SOLUSDT_1h,1
4,33,30.0,64.0,22.0,8.0,2.2,1.0,0.05,6,1.4,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.6,586.1940596589939,1.3149519830516823,0.09567802748345158,4.329063943312004,BTCUSDT_1h,1
4,36,26.0,66.0,24.0,8.0,2.6,1.4,0.05,5,1.4,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.42857142857142855,585.8635005922133,1.2105245112415248,0.15512465852616356,3.464395690353915,ETHUSDT_4h,1
3,27,20.0,62.0,16.0,7.0,2.0,1.2,0.0,6,0.8,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,28,0.5,585.8376968463162,1.504847664076747,0.03180298161644768,4.810124080150468,SOLUSDT_4h,1
2,33,14.0,66.0,18.0,7.8,1.8,1.2,0.15,3,1.4,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,25,0.52,583.0663593351401,1.3285511789290503,0.049061832396921586,4.372983220002476,SOLUSDT_1h,1
4,27,26.0,64.0,24.0,7.4,2.6,1.4,0.05,2,1.2,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,13,0.6153846153846154,583.0341439944314,1.8624826234984133,0.06483859664150796,5.296560524143657,ETHUSDT_1h,1
4,24,30.0,60.0,24.0,7.8,2.0,1.2,0.2,5,1.2,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.5,574.8768711645716,1.23460951790648,0.14557752073048763,3.797363344786069,SOLUSDT_15m,1
2,33,28.0,60.0,18.0,6.8,1.8,1.2,0.05,5,0.8,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,37,0.5135135135135135,572.9772799526781,1.0938795155055538,0.20265159525764134,3.663051795461132,BTCUSDT_4h,1
2,27,14.0,62.0,18.0,7.6,1.8,1.4,0.2,2,1.4,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,23,0.4782608695652174,570.8465674885756,1.3264237005582227,0.05334906817702515,4.241038068421772,SOLUSDT_1h,1
4,36,30.0,60.0,20.0,7.0,2.6,1.0,0.05,4,2.0,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,16,0.5,565.9213953010112,1.2608357878013885,0.11890430664062492,3.8008800509819136,ETHUSDT_4h,1
3,27,22.0,62.0,14.0,7.6,2.2,1.4,0.2,4,0.8,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,23,0.6086956521739131,560.1430610542066,1.628243140808829,0.037788739799200596,5.076306601535133,ETHUSDT_15m,1
4,27,26.0,64.0,18.0,7.2,1.8,1.2,0.15,2,2.0,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,15,0.6,558.5987283819595,1.4903468324738534,0.0689635522964317,4.53240173644037,ETHUSDT_1h,1
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,555.1298502732243,1.258798867600426,0.15955132502523817,3.7578236103983618,ETHUSDT_1h,1
