structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score,dataset
4,30,14.0,56.0,24.0,6.8,2.0,0.8,0.1,2,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,26,0.6538461538461539,510.78164549050416,1.6701093656316879,0.028045177025431085,5.267634076446818,BTCUSDT_15m
2,30,22.0,64.0,16.0,6.8,1.8,1.2,0.0,2,0.8,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,40,0.6,556.3357211207003,1.532258132634755,0.024740709927820768,5.246629856606749,ETHUSDT_15m
2,26,20.0,64.0,20.0,8.0,1.8,1.2,0.05,2,1.0,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,38,0.6052631578947368,619.1114984720134,1.5176896013647083,0.027793732241515514,5.239004241318989,ETHUSDT_15m
4,22,22.0,58.0,22.0,6.8,2.2,1.2,0.05,5,1.0,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,15,0.5333333333333333,596.9334891816779,1.839083311595753,0.04708875807999979,5.233833838133184,ETHUSDT_4h
2,28,22.0,60.0,24.0,7.4,2.4,0.8,0.0,5,1.0,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,30,0.6666666666666666,546.9164019119889,1.5941416289803996,0.035522794000000066,5.228631277872788,BTCUSDT_4h
4,22,22.0,60.0,20.0,8.0,1.8,1.0,0.05,5,0.8,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,25,0.64,359.953313201273,1.735664919951538,0.024057283040709754,5.21911130398222,SOLUSDT_15m
2,18,10.0,56.0,18.0,7.0,1.8,1.2,0.0,3,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,33,0.6060606060606061,596.2985703527447,1.5726598051618024,0.0308963045706559,5.218020176055291,ETHUSDT_15m
3,30,24.0,58.0,22.0,6.8,2.0,1.0,0.0,5,0.8,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,19,0.631578947368421,438.79614674179174,1.7623052441936478,0.03161804390400004,5.195920924469719,ETHUSDT_1h
4,18,12.0,66.0,22.0,8.0,1.8,1.2,0.0,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,24,0.625,489.1871232412559,1.6841315485639263,0.02804517702543121,5.190814689292814,BTCUSDT_15m
4,24,22.0,60.0,24.0,7.6,2.4,1.0,0.0,2,1.0,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,18,0.5555555555555556,638.5220146782267,1.745187679133299,0.049009950100000144,5.175200855978158,ETHUSDT_4h
2,16,14.0,58.0,24.0,7.2,1.8,0.8,0.0,5,0.6,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,35,0.7428571428571429,303.186717284987,1.5583147987330037,0.021167476297119875,5.17059960014535,ETHUSDT_15m
4,22,24.0,66.0,20.0,8.0,2.2,0.8,0.1,2,0.6,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,27,0.7407407407407407,396.46091724430335,1.5929625210487734,0.026077300242481834,5.155265169725516,SOLUSDT_15m
3,26,14.0,60.0,20.0,7.0,2.2,1.2,0.1,2,0.6,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,17,0.6470588235294118,375.8112325005495,1.7684624660961235,0.02380851199999981,5.151898863986915,SOLUSDT_1h
4,30,18.0,60.0,20.0,7.0,1.8,1.2,0.0,4,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,18,0.6111111111111112,415.9894579681404,1.7741498293944893,0.03161804390400003,5.146101651711786,ETHUSDT_4h
2,28,22.0,60.0,24.0,7.4,2.4,0.8,0.0,5,1.0,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,27,0.6296296296296297,471.9568888613376,1.6353352883785481,0.027713293840000083,5.143932028542878,BTCUSDT_15m
2,16,16.0,66.0,18.0,7.2,1.8,1.2,0.05,2,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,39,0.5897435897435898,458.1686996876706,1.5365767127342118,0.018413215073399908,5.14069786455128,ETHUSDT_15m
4,18,12.0,66.0,22.0,8.0,1.8,1.2,0.0,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,16,0.625,478.46906505291554,1.761372479833513,0.03940399000000005,5.140502054719942,ETHUSDT_4h
3,28,16.0,56.0,16.0,7.8,2.4,1.0,0.05,5,1.0,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,27,0.6296296296296297,393.4503297346473,1.6806644379496163,0.033300299894216935,5.1393227503956735,BTCUSDT_1h
2,28,20.0,66.0,22.0,7.8,2.0,1.0,0.0,4,1.0,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,19,0.631578947368421,496.5696711107794,1.7005729290776839,0.02970099999999999,5.135980950318779,ETHUSDT_1h
2,16,16.0,66.0,18.0,7.2,1.8,1.2,0.05,2,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,26,0.5384615384615384,479.88182753858746,1.696050933244762,0.023055454623700827,5.1305096378493165,SOLUSDT_15m
2,28,20.0,56.0,18.0,7.0,2.0,1.2,0.05,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,27,0.5925925925925926,607.5418285243522,1.602389901143396,0.03746339199999998,5.128820343700033,BTCUSDT_4h
2,16,20.0,56.0,20.0,7.2,2.2,1.0,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,20,0.6,450.15631161579404,1.7175377504309306,0.02028031091840745,5.124390879722433,SOLUSDT_1h
3,20,24.0,62.0,20.0,8.0,2.0,1.2,0.05,5,0.6,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,18,0.5555555555555556,417.9913093494488,1.8121711751031486,0.03794354672227038,5.121836352722268,ETHUSDT_1h
2,28,16.0,64.0,24.0,7.8,2.0,0.8,0.05,5,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,21,0.6666666666666666,466.00114352830497,1.6578979453321832,0.029044011208869593,5.114665000566062,ETHUSDT_1h
2,28,24.0,64.0,18.0,7.8,2.4,1.2,0.1,5,1.0,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,28,0.5357142857142857,526.1382596210642,1.6608192239952544,0.035311078899725686,5.105414899483824,ETHUSDT_4h
2,18,16.0,58.0,24.0,7.6,1.8,1.2,0.0,5,0.6,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,24,0.5,566.2762144392036,1.6896257847795744,0.024099791880084917,5.103228408358097,SOLUSDT_15m
3,30,24.0,62.0,20.0,7.0,1.8,1.0,0.05,2,0.4,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,21,0.7619047619047619,181.90652909267374,1.6946509027098242,0.010354031708312245,5.103003382244528,SOLUSDT_1h
4,24,16.0,58.0,18.0,6.8,1.8,0.8,0.05,2,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,28,0.75,370.06332336486594,1.5754069727218918,0.03456048725601117,5.102195807040616,SOLUSDT_15m
4,26,24.0,66.0,22.0,8.0,1.8,0.8,0.05,3,0.8,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,18,0.6666666666666666,372.72058978508903,1.7432609578854872,0.04123253233151009,5.095544908561533,ETHUSDT_1h
3,30,24.0,58.0,22.0,6.8,2.0,1.0,0.0,5,0.8,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,27,0.5925925925925926,511.9962068303157,1.6135266823824634,0.033132282207473635,5.0685416138617105,BTCUSDT_1h
2,18,22.0,56.0,22.0,7.0,2.0,1.0,0.05,4,0.6,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,26,0.6538461538461539,433.02186736053227,1.6127942123661052,0.03161804390400007,5.064525391149974,BTCUSDT_4h
2,22,12.0,60.0,16.0,7.6,2.0,1.2,0.0,2,0.4,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,25,0.52,473.9408811038611,1.6749646188870444,0.02199623942153401,5.037881400613347,SOLUSDT_15m
3,26,14.0,60.0,20.0,7.0,2.2,1.2,0.1,2,0.6,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,17,0.5882352941176471,396.18727639240933,1.7730881195403736,0.04246906303952101,5.037309267531064,ETHUSDT_1h
2,16,14.0,58.0,24.0,7.2,1.8,0.8,0.0,5,0.6,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,19,0.631578947368421,330.2299735639335,1.705075725457654,0.011963999999999982,5.031857845531873,ETHUSDT_1h
4,22,22.0,60.0,20.0,8.0,1.8,1.0,0.05,5,0.8,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,26,0.6153846153846154,388.0862429183926,1.6354896852248588,0.024111846264699362,5.029806997650935,BTCUSDT_1h
2,18,16.0,66.0,20.0,7.0,1.8,1.0,0.0,2,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,24,0.5833333333333334,555.3815704879835,1.612252361243577,0.035752818142019686,5.027627838549078,SOLUSDT_1h
4,22,18.0,56.0,22.0,6.8,2.0,1.0,0.05,2,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,27,0.6666666666666666,491.82253270205547,1.5575710924122348,0.04407073747538021,5.014752505100384,BTCUSDT_1h
3,28,14.0,62.0,16.0,7.8,2.2,1.2,0.0,2,0.8,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,22,0.5454545454545454,475.18538452806933,1.6831106518905017,0.030114593717659913,5.009244725337912,BTCUSDT_15m
2,18,22.0,56.0,22.0,7.0,2.0,1.0,0.05,4,0.6,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,20,0.6,425.80850611412825,1.6757626311138172,0.023216630901273537,5.007683875637943,ETHUSDT_1h
4,18,12.0,66.0,22.0,8.0,1.8,1.2,0.0,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,12,0.5833333333333334,397.16324845004056,1.7819937414189004,0.029700999999999887,4.987047731287841,ETHUSDT_1h
2,18,10.0,56.0,18.0,7.0,1.8,1.2,0.0,3,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,20,0.55,548.3819734074168,1.6480823296043923,0.03381269875558577,4.968108536349445,SOLUSDT_1h
4,16,18.0,64.0,22.0,7.4,2.0,0.8,0.1,3,0.4,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,29,0.6896551724137931,264.08152597037224,1.5704530333538376,0.017904160000000086,4.965757871298736,BTCUSDT_15m
3,22,22.0,66.0,18.0,7.2,2.2,1.0,0.1,4,1.0,1.0,8.2,1,risk_based,C,1.0,100.0,10000.0,25,0.6,476.15452420426845,1.592631720338134,0.0379582543679542,4.947543201776674,SOLUSDT_15m
4,24,22.0,60.0,24.0,7.6,2.4,1.0,0.0,2,1.0,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,23,0.6086956521739131,520.3425934452916,1.5906598564161132,0.04478013061455389,4.9403653926947255,BTCUSDT_1h
3,20,20.0,56.0,18.0,7.2,2.2,0.8,0.05,4,0.4,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,28,0.5714285714285714,478.44848394539076,1.5884531373773734,0.046110680088899576,4.934165575576296,BTCUSDT_15m
4,20,18.0,62.0,24.0,8.0,1.8,1.0,0.05,3,1.0,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,24,0.625,478.49117544077126,1.574935406268951,0.03839324081890497,4.930682265521957,SOLUSDT_15m
4,30,18.0,58.0,24.0,7.4,2.4,0.8,0.05,4,1.0,1.0,8.2,1,risk_based,C,1.0,100.0,10000.0,17,0.5882352941176471,497.4290309735243,1.6636798896006206,0.03926116817652891,4.929358246821649,ETHUSDT_4h
3,20,18.0,56.0,16.0,7.6,2.4,1.0,0.1,4,1.0,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,19,0.5263157894736842,567.8865745240091,1.6515426852424515,0.0385164065378639,4.9248964096058465,SOLUSDT_1h
2,28,24.0,62.0,18.0,7.0,1.8,0.8,0.05,3,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,27,0.6666666666666666,446.4235910757561,1.5044210299910137,0.02970099999999998,4.906162651057784,ETHUSDT_1h
3,26,16.0,66.0,16.0,6.8,2.0,1.0,0.0,3,0.4,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,31,0.6451612903225806,321.5986038435476,1.5295155350755838,0.02141060497307662,4.904139794559356,SOLUSDT_15m
3,28,20.0,58.0,18.0,7.6,2.4,0.8,0.0,2,0.6,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,28,0.6785714285714286,310.39824462678007,1.5662637934289305,0.03895202781858608,4.9039268908860265,BTCUSDT_1h
4,22,22.0,58.0,22.0,6.8,2.2,1.2,0.05,5,1.0,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,15,0.6666666666666666,339.3407101796038,1.6744468231729084,0.02958558813797586,4.899477592111492,SOLUSDT_1h
2,16,16.0,66.0,18.0,7.2,1.8,1.2,0.05,2,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,24,0.5416666666666666,416.0388954030095,1.6216553330561394,0.017892215999999937,4.898172913515289,ETHUSDT_1h
2,22,12.0,60.0,16.0,7.6,2.0,1.2,0.0,2,0.4,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,24,0.5416666666666666,412.5576481203152,1.6210733110552826,0.01789221600000017,4.893527622230879,ETHUSDT_1h
3,30,24.0,62.0,20.0,7.0,1.8,1.0,0.05,2,0.4,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,19,0.631578947368421,199.33224981193234,1.702330173528166,0.015555924472363753,4.884693244503804,ETHUSDT_1h
3,20,10.0,64.0,20.0,7.4,1.8,0.8,0.05,4,0.6,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,25,0.64,327.20735923756183,1.5901288174410397,0.02947013257970921,4.879054596380514,ETHUSDT_4h
4,20,16.0,58.0,18.0,7.4,1.8,0.8,0.1,4,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,20,0.65,422.0083834924608,1.6205946960432385,0.05624698082309088,4.869456833109665,ETHUSDT_1h
4,18,10.0,66.0,20.0,7.0,2.0,0.8,0.1,2,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,28,0.75,315.1218575105049,1.4728776358361244,0.027050249992489478,4.864726379205285,SOLUSDT_15m
2,18,10.0,56.0,18.0,7.0,1.8,1.2,0.0,3,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,23,0.5652173913043478,532.074274184748,1.5561374383655033,0.02970100000000019,4.8630722378722755,ETHUSDT_1h
3,26,20.0,62.0,20.0,8.0,2.4,1.0,0.0,5,0.4,0.6,8.2,1,risk_based,C,1.0,100.0,10000.0,17,0.6470588235294118,198.98215695120234,1.6976226331479112,0.013936096000000186,4.863007370541142,ETHUSDT_4h
4,24,16.0,58.0,18.0,6.8,1.8,0.8,0.05,2,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,33,0.7272727272727273,302.2239502978082,1.4467458777336335,0.028045177025431092,4.8624892655978735,BTCUSDT_15m
2,16,18.0,60.0,16.0,7.2,2.0,1.2,0.0,2,0.8,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,26,0.5,590.2239183393049,1.540595565983641,0.030217724490644582,4.850761876834653,SOLUSDT_15m
3,30,16.0,64.0,22.0,8.0,2.0,1.2,0.0,4,0.8,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,23,0.5217391304347826,374.2164449298816,1.650385920462004,0.023784862704000105,4.846242393394062,BTCUSDT_15m
2,16,14.0,58.0,24.0,7.2,1.8,0.8,0.0,5,0.6,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,25,0.56,429.8057943970489,1.5673401982306823,0.019946758957654673,4.84464591398545,SOLUSDT_15m
4,22,10.0,64.0,16.0,7.4,2.2,1.0,0.0,4,0.6,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,17,0.5882352941176471,330.5772041308537,1.6942264336241144,0.033547014076960195,4.840741970324673,ETHUSDT_4h
3,26,20.0,62.0,20.0,8.0,2.4,1.0,0.0,5,0.4,0.6,8.2,1,risk_based,C,1.0,100.0,10000.0,22,0.6363636363636364,234.2614032513411,1.6209090839774227,0.015391211244201277,4.824451392019038,SOLUSDT_15m
2,18,16.0,58.0,24.0,7.6,1.8,1.2,0.0,5,0.6,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,32,0.59375,382.4169857761899,1.4939180175053024,0.027040471439337143,4.819756606468783,ETHUSDT_15m
2,16,20.0,64.0,22.0,7.8,2.2,0.8,0.1,4,0.4,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,41,0.7804878048780488,160.4084444825403,1.3574148111345308,0.017806408962509283,4.812550547181147,ETHUSDT_15m
3,20,24.0,62.0,20.0,8.0,2.0,1.2,0.05,5,0.6,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,26,0.5384615384615384,441.42003833548733,1.5689282813715422,0.032195655310113716,4.810381942840538,SOLUSDT_15m
2,18,16.0,66.0,20.0,7.0,1.8,1.0,0.0,2,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,24,0.5833333333333334,488.1855948500943,1.504644886277431,0.01998124530664493,4.792531631485021,ETHUSDT_1h
2,16,20.0,64.0,22.0,7.8,2.2,0.8,0.1,4,0.4,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,33,0.5757575757575758,336.6765703027013,1.4975767244192295,0.021645670221335046,4.790529372113519,SOLUSDT_4h
3,30,10.0,60.0,20.0,8.0,2.4,1.0,0.1,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,20,0.55,524.033715991085,1.5737110541522867,0.0385164065378639,4.780906604682067,SOLUSDT_1h
4,22,10.0,64.0,16.0,7.4,2.2,1.0,0.0,4,0.6,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,12,0.5833333333333334,226.16148300609348,1.749098910422809,0.023784862704000105,4.768004715739711,ETHUSDT_1h
3,22,12.0,62.0,24.0,6.8,1.8,1.2,0.1,2,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,22,0.5909090909090909,364.01375308353636,1.5732722018642558,0.023808512000000014,4.765496257175684,BTCUSDT_15m
3,22,22.0,66.0,18.0,7.2,2.2,1.0,0.1,4,1.0,1.0,8.2,1,risk_based,C,1.0,100.0,10000.0,29,0.5862068965517241,522.4867537518403,1.4961308942766487,0.07004510168105055,4.763923582089572,BTCUSDT_1h
4,24,20.0,58.0,16.0,7.2,2.4,0.8,0.05,5,0.8,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,27,0.6666666666666666,242.32078139683836,1.5164611148756368,0.018873899651917988,4.758621312192358,BTCUSDT_15m
3,24,24.0,58.0,22.0,7.6,2.4,1.0,0.05,5,1.0,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,20,0.55,513.9173460668062,1.5629445228095826,0.038960225933048244,4.7479257138868265,SOLUSDT_1h
4,16,12.0,66.0,22.0,7.0,2.4,0.8,0.0,4,1.0,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,25,0.68,327.69775978413963,1.5081403810780845,0.039506615319346954,4.745458675982269,BTCUSDT_15m
3,26,16.0,66.0,16.0,6.8,2.0,1.0,0.0,3,0.4,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,23,0.6521739130434783,217.70584836043236,1.5671547222017848,0.01590425574400003,4.742563395097219,ETHUSDT_1h
4,18,10.0,66.0,20.0,7.0,2.0,0.8,0.1,2,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,19,0.631578947368421,381.3446194110602,1.5942199073875871,0.05204054191403911,4.741031229496748,ETHUSDT_1h
3,22,22.0,66.0,18.0,7.2,2.2,1.0,0.1,4,1.0,1.0,8.2,1,risk_based,C,1.0,100.0,10000.0,23,0.5652173913043478,522.3323123770497,1.5132609019696603,0.03905574893085409,4.739512956480329,SOLUSDT_1h
4,18,10.0,66.0,20.0,7.0,2.0,0.8,0.1,2,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,34,0.7058823529411765,288.2347747878557,1.4002145103091135,0.031544923197996975,4.732852555223856,BTCUSDT_15m
2,30,18.0,66.0,24.0,8.0,2.2,0.8,0.0,4,0.6,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,32,0.65625,426.61676545923,1.3927230171010554,0.03940398999999998,4.718225829661341,SOLUSDT_4h
3,30,16.0,64.0,22.0,8.0,2.0,1.2,0.0,4,0.8,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,22,0.5454545454545454,334.69658897559384,1.5805152159754037,0.01736833732604032,4.701803827130099,SOLUSDT_15m
4,24,16.0,58.0,18.0,6.8,1.8,0.8,0.05,2,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,20,0.65,387.77906632630584,1.5548279094109547,0.058334788676485096,4.697430519118761,ETHUSDT_1h
3,16,14.0,60.0,16.0,6.8,2.2,1.2,0.0,5,0.4,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,22,0.5454545454545454,269.19621506265685,1.614027418109969,0.01985247942400001,4.695875431192413,BTCUSDT_15m
3,30,16.0,64.0,22.0,8.0,2.0,1.2,0.0,4,0.8,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,29,0.5862068965517241,357.6498524135186,1.4798580488373188,0.029642153527775925,4.687749834332415,BTCUSDT_4h
2,28,20.0,66.0,22.0,7.8,2.0,1.0,0.0,4,1.0,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,24,0.5833333333333334,420.1526968539147,1.4923908389537799,0.024181515769869953,4.687389827451865,SOLUSDT_15m
2,22,12.0,60.0,16.0,7.6,2.0,1.2,0.0,2,0.4,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,21,0.5238095238095238,358.7641239528057,1.5850228655383611,0.017997859370109413,4.680530562633485,SOLUSDT_1h
2,28,16.0,64.0,24.0,7.8,2.0,0.8,0.05,5,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,30,0.7,345.9234292446381,1.3967546768146182,0.038791566215218794,4.6730580842282174,BTCUSDT_4h
4,26,24.0,66.0,22.0,8.0,1.8,0.8,0.05,3,0.8,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,29,0.6896551724137931,293.0294250959978,1.422277549447367,0.028045177025431148,4.667931751535129,BTCUSDT_15m
4,18,14.0,58.0,18.0,7.6,1.8,0.8,0.0,5,1.0,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,22,0.7272727272727273,293.1916159655393,1.4936450248838145,0.04900995009999999,4.664360906342259,SOLUSDT_1h
3,20,24.0,58.0,20.0,8.0,2.2,1.0,0.05,4,0.4,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,22,0.5454545454545454,434.5146650336628,1.5323947737930046,0.03147761843305412,4.663053175502328,SOLUSDT_1h
2,16,18.0,60.0,16.0,7.2,2.0,1.2,0.0,2,0.8,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,25,0.52,481.4390383944301,1.4844659768351505,0.023808511999999983,4.658945456064732,ETHUSDT_1h
3,24,20.0,64.0,22.0,7.8,1.8,1.0,0.1,5,0.8,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,27,0.5925925925925926,402.60811557945635,1.4669915904666246,0.03584446770531128,4.657946782285661,BTCUSDT_1h
3,20,10.0,64.0,20.0,7.4,1.8,0.8,0.05,4,0.6,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,28,0.6428571428571429,284.92771676391567,1.4750315237724463,0.03506408845795807,4.6540842132206475,BTCUSDT_1h
4,22,18.0,56.0,22.0,6.8,2.0,1.0,0.05,2,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,24,0.5416666666666666,404.8762099624673,1.5094479160609224,0.030597945580892308,4.624478205341635,BTCUSDT_15m
3,28,16.0,56.0,16.0,7.8,2.4,1.0,0.05,5,1.0,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,19,0.5263157894736842,326.46333599801983,1.5997138387879195,0.02367869168113836,4.62432862274097,SOLUSDT_1h
4,20,18.0,62.0,24.0,8.0,1.8,1.0,0.05,3,1.0,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,23,0.6086956521739131,356.24100659568467,1.4887144742006022,0.02804517702543108,4.622577902181465,BTCUSDT_15m
3,16,14.0,60.0,16.0,6.8,2.2,1.2,0.0,5,0.4,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,18,0.6111111111111112,182.581394775405,1.6043444591268203,0.01984063872102405,4.608415063532641,ETHUSDT_1h
3,30,16.0,64.0,22.0,8.0,2.0,1.2,0.0,4,0.8,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,26,0.5,393.8808248300884,1.5205465847324295,0.03542687572003263,4.5986933671348496,BTCUSDT_1h
2,18,22.0,56.0,22.0,7.0,2.0,1.0,0.05,4,0.6,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,33,0.6363636363636364,315.4528696430989,1.404106919203068,0.04680290784280499,4.597803439066275,BTCUSDT_15m
3,24,20.0,56.0,22.0,8.0,1.8,1.2,0.1,5,1.0,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,19,0.5789473684210527,279.1935951789601,1.568060733141334,0.02378486270400005,4.592381525981207,ETHUSDT_4h
3,16,14.0,66.0,22.0,7.2,2.2,0.8,0.0,4,0.4,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,24,0.625,211.90739166700223,1.5235171803042076,0.02923669125302393,4.588731678516345,BTCUSDT_1h
3,20,20.0,56.0,18.0,7.2,2.2,0.8,0.05,4,0.4,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,21,0.7142857142857143,280.65975629712557,1.4516222445090703,0.029548963990217628,4.586685924773184,ETHUSDT_4h
3,30,24.0,58.0,22.0,6.8,2.0,1.0,0.0,5,0.8,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,23,0.5217391304347826,400.53328705531385,1.519797748407115,0.032373029559905356,4.585618390842002,BTCUSDT_15m
3,16,12.0,58.0,24.0,7.6,1.8,1.2,0.05,2,0.6,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,22,0.5909090909090909,269.9755818599115,1.5167160693880128,0.017892216000000082,4.576094708999573,BTCUSDT_15m
3,24,20.0,56.0,22.0,8.0,1.8,1.2,0.1,5,1.0,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,25,0.56,316.4666670638235,1.4992304150413365,0.03131173064401246,4.560992305214459,BTCUSDT_1h
4,30,18.0,56.0,16.0,7.8,2.4,1.0,0.0,2,0.8,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,21,0.5714285714285714,352.26701815876913,1.5084658594651754,0.029148062477878565,4.558897406798342,SOLUSDT_15m
3,30,10.0,62.0,20.0,7.8,2.4,1.2,0.0,5,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,22,0.5,307.32681409565885,1.5412611621109384,0.02378486270400013,4.508494550205536,BTCUSDT_15m
2,28,20.0,56.0,18.0,7.0,2.0,1.2,0.05,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,25,0.52,478.3333608513112,1.416273553162211,0.029701000000000085,4.5017774671757325,ETHUSDT_1h
4,20,16.0,58.0,18.0,7.4,1.8,0.8,0.1,4,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,26,0.7307692307692307,214.62601434878707,1.3735824994639716,0.028262769537770106,4.493156550817266,SOLUSDT_15m
