structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score,dataset
6,40,28.0,64.0,22.0,7.8,2.4,0.6,0.15,2,2.0,5.0,8.0,1,risk_based,S,5.0,180.0,10000.0,27,0.7777777777777778,1343.4100642826597,1.673698062225285,0.11204574609193808,6.061335617124083,BTCUSDT_15m
4,44,14.0,68.0,14.0,7.2,1.8,1.2,0.0,6,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1005.5179931122766,2.0153166795942847,0.05866344937500012,6.060161004175846,ETHUSDT_4h
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,15,0.6666666666666666,1389.1344974735348,1.8148963917292509,0.087327,6.056946280932036,ETHUSDT_4h
5,40,34.0,70.0,12.0,7.0,2.4,0.8,0.05,5,2.5,5.0,8.6,1,risk_based,S,5.0,180.0,10000.0,23,0.6521739130434783,1119.4561073462537,1.8286875280195762,0.05428382616869524,6.052240554444539,BTCUSDT_15m
6,36,26.0,64.0,14.0,7.0,2.4,1.2,0.0,8,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,11,0.6363636363636364,1197.6256366884445,2.001158755711629,0.11035419624999981,6.043426013907157,SOLUSDT_1h
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,25,0.72,1281.5656748693636,1.7119663914625025,0.08240136861683894,6.0382943519438514,SOLUSDT_15m
6,20,18.0,66.0,12.0,7.8,2.0,1.2,0.1,5,3.0,8.0,8.6,1,risk_based,S,5.0,180.0,10000.0,19,0.631578947368421,1183.7072289257103,1.84290299211445,0.0588254937700534,6.020405152897082,BTCUSDT_15m
3,28,30.0,66.0,22.0,7.6,1.6,1.0,0.0,8,2.5,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,18,0.6666666666666666,1881.6721806459864,1.6291646103140278,0.16230789912397578,6.013077703902115,ETHUSDT_1h
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,31,0.7419354838709677,1416.2799841602864,1.564573580017596,0.0922762893557006,6.001501501934829,ETHUSDT_15m
4,28,18.0,70.0,12.0,7.8,1.6,1.2,0.05,3,2.5,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1626.5282837195518,1.752305680238014,0.11696166292278,5.98025465542724,ETHUSDT_1h
4,28,18.0,70.0,12.0,7.8,1.6,1.2,0.05,3,2.5,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,27,0.7037037037037037,1506.821694169883,1.5737603677466243,0.09335666010726312,5.969828004896898,ETHUSDT_15m
3,40,36.0,60.0,22.0,7.4,2.6,1.0,0.0,4,2.5,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,1576.4616388462455,1.6775466724197095,0.09631210937499998,5.968982291924302,SOLUSDT_1h
4,20,26.0,66.0,22.0,8.0,2.0,0.6,0.05,4,2.0,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,29,0.7931034482758621,1083.0133042293091,1.6766222786106346,0.08396162208027855,5.954028167623536,ETHUSDT_15m
3,20,36.0,64.0,14.0,7.2,1.8,0.6,0.2,2,3.0,6.0,7.6,1,risk_based,S,5.0,180.0,10000.0,35,0.8571428571428571,780.4726510395976,1.6851846559308927,0.06159017969949332,5.951785709517189,ETHUSDT_15m
4,44,34.0,64.0,20.0,8.0,2.6,0.8,0.1,5,1.0,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,24,0.6666666666666666,1220.4128220090497,1.7907703450885737,0.11026564997132904,5.95115656227221,BTCUSDT_15m
6,36,18.0,64.0,20.0,7.8,1.8,0.8,0.1,5,2.0,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,18,0.8333333333333334,582.7042042581597,1.9559619917575475,0.058807999999999895,5.928204187773255,SOLUSDT_1h
6,32,30.0,62.0,22.0,8.0,2.6,1.2,0.15,8,1.0,3.5,8.0,1,risk_based,S,5.0,180.0,10000.0,19,0.5789473684210527,1492.0271628702212,1.7206158081031835,0.08540682585838663,5.925459354133007,BTCUSDT_15m
5,24,34.0,66.0,18.0,8.0,1.8,1.0,0.05,3,3.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1665.227983776067,1.7521481543199975,0.15482192377911433,5.905058521078719,ETHUSDT_1h
4,40,24.0,60.0,14.0,6.6,2.0,1.2,0.1,2,1.5,7.5,8.6,1,risk_based,S,5.0,180.0,10000.0,28,0.6071428571428571,1386.824723491949,1.6768894142027935,0.10302920892673526,5.9022302108316165,SOLUSDT_15m
3,32,14.0,70.0,20.0,6.6,2.0,0.8,0.0,8,1.0,3.0,7.8,1,risk_based,S,5.0,180.0,10000.0,25,0.72,1348.4954906757066,1.688073541141694,0.13503100288748915,5.899549564296628,ETHUSDT_1h
6,36,32.0,70.0,12.0,6.8,2.6,1.2,0.05,8,2.5,4.0,7.6,1,risk_based,S,5.0,180.0,10000.0,11,0.6363636363636364,1340.2253868750522,1.883644681356677,0.13738240000000002,5.869913004133861,SOLUSDT_1h
3,40,40.0,68.0,16.0,6.8,1.8,1.0,0.0,2,3.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,27,0.7407407407407407,1177.1489878756402,1.6161192915261702,0.06513038955154021,5.865107513384471,ETHUSDT_15m
5,44,34.0,68.0,16.0,7.2,2.6,0.6,0.0,7,1.5,5.0,7.6,1,risk_based,S,5.0,180.0,10000.0,21,0.7619047619047619,1603.2949309300384,1.6154531289937293,0.1854937500000001,5.840577081774639,SOLUSDT_1h
6,44,22.0,60.0,12.0,7.6,1.8,1.0,0.05,7,2.5,7.0,8.6,1,risk_based,S,5.0,180.0,10000.0,22,0.6363636363636364,1220.3306784327815,1.6880534605210946,0.06606949670199957,5.792774563914428,SOLUSDT_15m
4,28,26.0,60.0,22.0,7.6,2.4,1.0,0.0,7,2.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,19,0.6842105263157895,1698.9957596055592,1.6527308751245708,0.20795969991486937,5.786894199583777,SOLUSDT_1h
6,36,14.0,60.0,12.0,7.0,2.4,0.6,0.1,6,3.0,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,28,0.6785714285714286,1321.6825841229638,1.5690236826136028,0.09454759421226726,5.75394430957051,SOLUSDT_15m
6,32,14.0,64.0,16.0,7.8,2.2,0.8,0.15,3,2.0,6.0,8.2,1,risk_based,S,5.0,180.0,10000.0,26,0.6538461538461539,1141.7709468423927,1.6624295803969846,0.07363239525432339,5.746502152642623,SOLUSDT_15m
6,28,26.0,70.0,16.0,7.0,1.8,1.2,0.15,7,1.5,7.5,8.4,1,risk_based,S,5.0,180.0,10000.0,17,0.7058823529411765,774.1267134289428,1.8459031804324264,0.044704956719555516,5.730641733546894,ETHUSDT_1h
6,20,24.0,64.0,20.0,7.4,1.6,1.2,0.2,2,2.5,3.5,8.4,1,risk_based,S,5.0,180.0,10000.0,22,0.6818181818181818,1087.4101604712887,1.6920193976951394,0.0709124847137812,5.721438774447496,SOLUSDT_15m
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,20,0.65,1561.5334713399843,1.5245017892369863,0.10626299011463886,5.66674807947004,SOLUSDT_1h
6,32,16.0,68.0,12.0,7.8,2.6,1.0,0.2,4,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,1417.5032341530205,1.5660614352576914,0.07308576718840579,5.656732439466824,SOLUSDT_15m
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,1260.7196069133242,1.652575551173465,0.08239260535687319,5.645056529553272,BTCUSDT_15m
6,40,40.0,68.0,16.0,6.6,1.6,1.0,0.05,6,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,31,0.6451612903225806,1276.7092987559954,1.524680661921803,0.09627550356213994,5.624986047397053,SOLUSDT_15m
4,40,22.0,62.0,14.0,7.0,1.6,0.6,0.05,5,3.0,3.5,8.2,1,risk_based,S,5.0,180.0,10000.0,27,0.8148148148148148,913.0369320819937,1.5924931284449375,0.08669701344148514,5.600154370869636,SOLUSDT_4h
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,21,0.5714285714285714,1829.2538149388529,1.510838213737883,0.18026774851802854,5.58726985400339,ETHUSDT_1h
6,24,18.0,70.0,20.0,8.0,1.6,0.8,0.0,5,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,15,0.6666666666666666,690.0784500367445,1.862464825999095,0.044328375000000045,5.582022977034934,ETHUSDT_4h
5,28,22.0,68.0,22.0,7.4,2.4,0.6,0.2,3,1.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,25,0.76,483.593186177146,1.7574654666378802,0.02023712531548988,5.577812743506437,ETHUSDT_15m
3,32,28.0,60.0,20.0,6.6,1.8,0.8,0.2,4,1.0,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,22,0.7272727272727273,1297.7216837516698,1.5855430793774776,0.1418397006104421,5.5741978315843905,ETHUSDT_1h
4,40,24.0,60.0,14.0,6.6,2.0,1.2,0.1,2,1.5,7.5,8.6,1,risk_based,S,5.0,180.0,10000.0,17,0.5294117647058824,1227.17442748969,1.7632559248520296,0.10573027690624986,5.570613093533822,ETHUSDT_4h
4,44,16.0,66.0,16.0,8.0,2.6,1.0,0.05,4,2.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,20,0.7,963.36851506315,1.7223198788001193,0.09880386306112018,5.561596683480028,SOLUSDT_15m
5,32,24.0,60.0,12.0,8.0,2.4,0.6,0.0,6,1.5,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,24,0.7083333333333334,1209.9998248211614,1.5105970185815276,0.07186019831189061,5.558113267048546,SOLUSDT_15m
3,40,40.0,68.0,16.0,6.8,1.8,1.0,0.0,2,3.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,21,0.6666666666666666,1254.519898239847,1.541819588563799,0.07152811849187883,5.543574719891808,ETHUSDT_1h
3,32,28.0,60.0,20.0,6.6,1.8,0.8,0.2,4,1.0,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,32,0.65625,1456.1488189219635,1.4330728581850982,0.14324232705767628,5.516942554119131,BTCUSDT_1h
4,28,38.0,62.0,20.0,6.6,2.4,1.0,0.15,2,1.0,5.5,8.8,1,risk_based,S,5.0,180.0,10000.0,19,0.5263157894736842,1062.5539922564549,1.7723796480922258,0.0874337905000002,5.514485601151432,ETHUSDT_4h
3,32,28.0,60.0,20.0,6.6,1.8,0.8,0.2,4,1.0,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,32,0.8125,735.066426619147,1.5040994865572996,0.04500000000000004,5.467015399733746,ETHUSDT_15m
5,32,30.0,60.0,16.0,7.4,1.8,1.2,0.2,6,2.0,6.5,8.2,1,risk_based,S,5.0,180.0,10000.0,14,0.6428571428571429,803.8452504623419,1.762991279865496,0.03959999999999996,5.455313524479049,SOLUSDT_4h
3,40,36.0,64.0,20.0,7.0,2.4,0.6,0.1,8,3.0,7.5,7.8,1,risk_based,S,5.0,180.0,10000.0,28,0.6428571428571429,1120.1372118779527,1.56148134681484,0.11402924661511951,5.425297879947989,BTCUSDT_15m
4,20,30.0,60.0,14.0,6.8,2.4,0.6,0.05,5,1.0,7.5,7.8,1,risk_based,S,5.0,180.0,10000.0,27,0.7777777777777778,958.915095048842,1.4923283232086908,0.07939264101535232,5.412060485086833,SOLUSDT_15m
4,44,16.0,66.0,16.0,8.0,2.6,1.0,0.05,4,2.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,12,0.5833333333333334,923.9260895635944,1.8327999980344987,0.10509210711631321,5.389249764283653,ETHUSDT_1h
3,20,34.0,68.0,12.0,6.8,1.8,0.8,0.15,5,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,34,0.8529411764705882,576.536209756925,1.4905490873513512,0.05106811574542378,5.3638418019292375,ETHUSDT_15m
4,20,30.0,60.0,14.0,6.8,2.4,0.6,0.05,5,1.0,7.5,7.8,1,risk_based,S,5.0,180.0,10000.0,24,0.8333333333333334,908.9214932330797,1.5697492817892262,0.13994713195059316,5.358578660959752,ETHUSDT_1h
6,40,28.0,64.0,22.0,7.8,2.4,0.6,0.15,2,2.0,5.0,8.0,1,risk_based,S,5.0,180.0,10000.0,24,0.6666666666666666,1291.6645639959115,1.4544660985122029,0.11065609583904706,5.348628473503176,SOLUSDT_15m
5,24,34.0,66.0,18.0,8.0,1.8,1.0,0.05,3,3.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,23,0.6086956521739131,1143.1563135987726,1.51223185802508,0.06924033259294961,5.3329425101309536,BTCUSDT_15m
6,40,20.0,68.0,18.0,7.0,2.6,0.6,0.1,6,3.0,5.5,7.6,1,risk_based,S,5.0,180.0,10000.0,27,0.6296296296296297,1314.6977669278149,1.4483529994099302,0.12558046439970935,5.319106816992992,SOLUSDT_15m
5,44,34.0,68.0,16.0,7.2,2.6,0.6,0.0,7,1.5,5.0,7.6,1,risk_based,S,5.0,180.0,10000.0,26,0.7307692307692307,1018.773075836998,1.5594060867977435,0.14600967955493344,5.31571005692153,BTCUSDT_15m
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,14,0.5714285714285714,1185.3034142960041,1.7212643338962317,0.15035676866519732,5.313904633235732,ETHUSDT_1h
4,20,14.0,62.0,16.0,7.4,2.2,0.6,0.15,7,2.0,6.0,8.0,1,risk_based,S,5.0,180.0,10000.0,29,0.7241379310344828,1040.8224902895854,1.4892772318301182,0.1255095635043499,5.309055159988496,BTCUSDT_15m
6,40,20.0,68.0,18.0,7.0,2.6,0.6,0.1,6,3.0,5.5,7.6,1,risk_based,S,5.0,180.0,10000.0,23,0.7391304347826086,1342.4752057853384,1.4647140694649974,0.1797446170399872,5.301365145769285,SOLUSDT_1h
4,20,22.0,64.0,12.0,7.6,1.8,0.8,0.0,4,3.0,6.0,8.4,1,risk_based,S,5.0,180.0,10000.0,24,0.7083333333333334,1046.687550750783,1.5407867795372177,0.12395903356635234,5.298884009126162,SOLUSDT_1h
6,40,40.0,66.0,12.0,8.0,2.0,1.2,0.1,4,1.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1261.2235268887816,1.5680615535575702,0.10618879877329383,5.278780237684041,ETHUSDT_1h
3,36,16.0,66.0,22.0,7.6,2.0,0.8,0.1,3,2.0,6.0,7.8,1,risk_based,S,5.0,180.0,10000.0,23,0.6521739130434783,1837.4647088513702,1.3812184063164037,0.2627342966545036,5.249959501085884,ETHUSDT_4h
3,28,30.0,66.0,22.0,7.6,1.6,1.0,0.0,8,2.5,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,29,0.5862068965517241,1503.8332167065728,1.3666169474343932,0.15359538600859607,5.235591298377157,BTCUSDT_1h
4,44,34.0,64.0,20.0,8.0,2.6,0.8,0.1,5,1.0,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,24,0.75,950.9372075180017,1.498598571616969,0.10709850164646387,5.231838845812547,SOLUSDT_15m
5,32,24.0,60.0,12.0,8.0,2.4,0.6,0.0,6,1.5,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.75,1265.0596005338812,1.4907999838004287,0.1854937499999999,5.215178318134739,SOLUSDT_1h
4,44,14.0,68.0,14.0,7.2,1.8,1.2,0.0,6,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,13,0.6153846153846154,593.3511962026023,1.7729854035721333,0.044328374999999955,5.189413801423792,ETHUSDT_1h
3,36,16.0,66.0,22.0,7.6,2.0,0.8,0.1,3,2.0,6.0,7.8,1,risk_based,S,5.0,180.0,10000.0,27,0.6296296296296297,1196.5057014197628,1.4226153475455012,0.12103038482876095,5.163089686468927,BTCUSDT_15m
4,44,34.0,64.0,20.0,8.0,2.6,0.8,0.1,5,1.0,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,23,0.6956521739130435,1286.3311950480347,1.450067057416301,0.1788759760725182,5.153315642532648,SOLUSDT_1h
3,44,26.0,68.0,12.0,8.0,2.2,0.6,0.05,6,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,28,0.6071428571428571,876.0680714734808,1.5312584581190156,0.0897221294318734,5.140132885130178,BTCUSDT_15m
5,40,34.0,70.0,12.0,7.0,2.4,0.8,0.05,5,2.5,5.0,8.6,1,risk_based,S,5.0,180.0,10000.0,18,0.7222222222222222,833.0084624311548,1.616855730629065,0.12488715298894605,5.13539179805578,SOLUSDT_1h
6,36,32.0,70.0,18.0,7.6,1.6,1.2,0.1,3,2.5,4.5,8.0,1,risk_based,S,5.0,180.0,10000.0,23,0.6956521739130435,1071.4425560392192,1.4051803262259448,0.08422084014284863,5.132618948932128,ETHUSDT_15m
6,20,18.0,66.0,12.0,7.8,2.0,1.2,0.1,5,3.0,8.0,8.6,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1010.4192421061325,1.5663096544011368,0.08747074735871532,5.08062630883226,ETHUSDT_1h
4,44,14.0,68.0,14.0,7.2,1.8,1.2,0.0,6,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,24,0.5833333333333334,934.7162947983215,1.5070030589623478,0.07445842539109249,5.08034713654974,SOLUSDT_15m
4,28,26.0,60.0,22.0,7.6,2.4,1.0,0.0,7,2.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,21,0.5714285714285714,1188.9474601654329,1.5117412562396233,0.14132496070327227,5.06559794767772,BTCUSDT_15m
4,20,22.0,64.0,12.0,7.6,1.8,0.8,0.0,4,3.0,6.0,8.4,1,risk_based,S,5.0,180.0,10000.0,20,0.65,1050.1872524682767,1.5437154960964776,0.15249074884423022,5.055145998128541,ETHUSDT_1h
6,32,36.0,62.0,12.0,7.2,1.6,1.0,0.2,8,1.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,15,0.8,336.6414446187591,1.6676295477935184,0.03985124868224931,5.052346794159048,ETHUSDT_1h
5,44,34.0,68.0,16.0,7.2,2.6,0.6,0.0,7,1.5,5.0,7.6,1,risk_based,S,5.0,180.0,10000.0,21,0.7619047619047619,1002.5423745793923,1.4985758657173185,0.1779479718586555,5.0287073332952055,ETHUSDT_1h
4,24,14.0,70.0,14.0,7.8,2.0,1.0,0.0,8,2.0,5.5,8.6,1,risk_based,S,5.0,180.0,10000.0,20,0.65,741.7547581304261,1.5077067814307443,0.039599999999999955,5.0133683209919155,SOLUSDT_4h
4,28,26.0,60.0,22.0,7.6,2.4,1.0,0.0,7,2.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,23,0.6086956521739131,1312.4648801990334,1.378778162684804,0.14870297354505496,4.996955763194346,BTCUSDT_1h
4,20,22.0,64.0,12.0,7.6,1.8,0.8,0.0,4,3.0,6.0,8.4,1,risk_based,S,5.0,180.0,10000.0,27,0.7777777777777778,662.8250321538962,1.387158576098157,0.06953298794578247,4.93520988717953,SOLUSDT_15m
4,20,30.0,60.0,14.0,6.8,2.4,0.6,0.05,5,1.0,7.5,7.8,1,risk_based,S,5.0,180.0,10000.0,27,0.7777777777777778,749.1967575438739,1.3959453784699065,0.11077705624598914,4.915423012412386,ETHUSDT_15m
4,40,22.0,62.0,14.0,7.0,1.6,0.6,0.05,5,3.0,3.5,8.2,1,risk_based,S,5.0,180.0,10000.0,28,0.7857142857142857,573.6384508019037,1.405876999412113,0.07323886321324632,4.904247288557819,ETHUSDT_15m
3,24,16.0,60.0,16.0,6.8,2.4,0.8,0.1,7,2.5,4.5,8.4,1,risk_based,S,5.0,180.0,10000.0,25,0.76,656.970897930114,1.4286837306312805,0.08337062264968181,4.904226491243629,SOLUSDT_15m
4,32,36.0,62.0,16.0,7.6,2.2,1.0,0.15,7,3.0,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,14,0.5714285714285714,1207.8878508955222,1.5187521927876997,0.15946471508737806,4.904140948351644,ETHUSDT_1h
6,20,20.0,62.0,12.0,7.6,1.6,0.8,0.2,3,1.0,3.5,8.6,1,risk_based,S,5.0,180.0,10000.0,25,0.68,477.75195667725893,1.5051774215749596,0.042259473327241205,4.8813283798454545,SOLUSDT_15m
6,40,32.0,62.0,22.0,7.8,2.2,1.2,0.05,3,1.0,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,12,0.5833333333333334,379.86265188218385,1.758343363149025,0.04872450110031889,4.865375874879278,SOLUSDT_1h
6,28,22.0,64.0,14.0,6.8,2.6,0.8,0.1,2,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,22,0.5454545454545454,1364.108486486799,1.389807698739198,0.18237734298527247,4.854773673191196,BTCUSDT_1h
6,36,26.0,64.0,14.0,7.0,2.4,1.2,0.0,8,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,19,0.5789473684210527,954.9860811857197,1.4651841802345682,0.09513036666895872,4.848384394279559,BTCUSDT_15m
5,44,24.0,62.0,20.0,6.8,1.8,1.0,0.0,6,1.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,18,0.6111111111111112,658.5999183323183,1.5737415099479026,0.07821595,4.848101754894791,ETHUSDT_4h
3,40,40.0,68.0,16.0,6.8,1.8,1.0,0.0,2,3.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,36,0.6388888888888888,923.5667727413274,1.303045918207886,0.12561761411870326,4.8311391001343225,SOLUSDT_15m
5,28,22.0,68.0,22.0,7.4,2.4,0.6,0.2,3,1.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,22,0.7727272727272727,258.37805179212955,1.514228112205305,0.019541534638518286,4.827300581378094,SOLUSDT_4h
6,32,16.0,68.0,12.0,7.8,2.6,1.0,0.2,4,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,20,0.55,1291.201194422907,1.4154359644175714,0.1767806490907753,4.8167311759857245,BTCUSDT_1h
6,20,24.0,64.0,20.0,7.4,1.6,1.2,0.2,2,2.5,3.5,8.4,1,risk_based,S,5.0,180.0,10000.0,16,0.625,792.6959382964178,1.5078069615426746,0.08576776168290032,4.808506576333066,ETHUSDT_1h
5,44,24.0,62.0,20.0,6.8,1.8,1.0,0.0,6,1.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,21,0.6190476190476191,477.53595681894876,1.5422044809062263,0.036744720812765495,4.800282184764534,SOLUSDT_15m
4,28,38.0,70.0,20.0,7.2,2.2,0.6,0.2,3,1.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,31,0.8064516129032258,347.45341447187275,1.3663149028437342,0.03945506458075153,4.791395445771925,ETHUSDT_15m
6,40,32.0,62.0,22.0,7.8,2.2,1.2,0.05,3,1.0,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,14,0.5714285714285714,511.9213923237912,1.6362160485860302,0.049452736195426734,4.773138138052429,ETHUSDT_1h
6,28,22.0,64.0,14.0,6.8,2.6,0.8,0.1,2,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,24,0.7083333333333334,836.7635581451414,1.3887736362282574,0.12847208896489934,4.771394563706959,BTCUSDT_15m
3,20,36.0,64.0,14.0,7.2,1.8,0.6,0.2,2,3.0,6.0,7.6,1,risk_based,S,5.0,180.0,10000.0,38,0.6842105263157895,775.6054673932558,1.31131489229308,0.13950329215294172,4.766041164994275,BTCUSDT_15m
4,28,26.0,60.0,22.0,7.6,2.4,1.0,0.0,7,2.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,25,0.72,768.8241436295448,1.3298926759094987,0.08414211773750327,4.756183142236033,ETHUSDT_15m
3,36,22.0,66.0,18.0,8.0,2.0,0.8,0.0,4,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,28,0.5714285714285714,780.0689623049566,1.3955675763555013,0.07926288570991691,4.750558315029066,BTCUSDT_15m
4,40,22.0,62.0,14.0,7.0,1.6,0.6,0.05,5,3.0,3.5,8.2,1,risk_based,S,5.0,180.0,10000.0,24,0.7916666666666666,569.4917284634976,1.4007161948334936,0.10387983150924672,4.726784623602745,ETHUSDT_1h
5,28,24.0,68.0,12.0,7.0,1.8,0.8,0.15,7,1.5,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,29,0.6551724137931034,915.5171211022734,1.3242181915864104,0.1342598032450861,4.723932715229491,SOLUSDT_15m
5,44,28.0,68.0,22.0,7.8,2.4,1.2,0.05,7,2.5,6.5,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.55,990.8550457854199,1.4429928147326685,0.1296715177125964,4.7128261221129675,BTCUSDT_15m
6,32,14.0,64.0,16.0,7.8,2.2,0.8,0.15,3,2.0,6.0,8.2,1,risk_based,S,5.0,180.0,10000.0,18,0.6666666666666666,580.7811005323256,1.469713809625381,0.05829751156521198,4.705316185087452,ETHUSDT_1h
3,32,14.0,70.0,20.0,6.6,2.0,0.8,0.0,8,1.0,3.0,7.8,1,risk_based,S,5.0,180.0,10000.0,27,0.5555555555555556,826.9192382774509,1.378241353247833,0.08395185066373582,4.704879726115243,BTCUSDT_15m
5,44,40.0,60.0,14.0,7.8,2.0,1.0,0.05,3,2.0,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,24,0.625,781.0524376646536,1.3825779347631253,0.09239915384397508,4.6865108456589795,BTCUSDT_15m
5,32,24.0,60.0,12.0,8.0,2.4,0.6,0.0,6,1.5,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,15,0.8,754.9119999999984,1.4219535316317582,0.1426250000000001,4.670944063263515,ETHUSDT_4h
4,20,22.0,64.0,12.0,7.6,1.8,0.8,0.0,4,3.0,6.0,8.4,1,risk_based,S,5.0,180.0,10000.0,27,0.7777777777777778,540.8229022865253,1.3394732109895078,0.0852157173054296,4.670788839015919,ETHUSDT_15m
6,32,36.0,62.0,12.0,7.2,1.6,1.0,0.2,8,1.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,23,0.6521739130434783,528.5293897771226,1.4256047789488064,0.05188900959908573,4.662332788442696,SOLUSDT_15m
6,36,32.0,70.0,12.0,6.8,2.6,1.2,0.05,8,2.5,4.0,7.6,1,risk_based,S,5.0,180.0,10000.0,9,0.5555555555555556,1036.8508707331803,1.5300000175824635,0.14988902809600024,4.66051715494344,ETHUSDT_4h
3,20,34.0,68.0,12.0,6.8,1.8,0.8,0.15,5,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,24,0.7083333333333334,609.5584663343288,1.3460571739490064,0.07478682522541333,4.619812338556102,ETHUSDT_1h
6,36,18.0,64.0,20.0,7.8,1.8,0.8,0.1,5,2.0,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,20,0.65,653.0204756447274,1.430848133721616,0.09144657711644189,4.615377011738634,ETHUSDT_1h
4,20,14.0,62.0,16.0,7.4,2.2,0.6,0.15,7,2.0,6.0,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.8,693.3659165654099,1.3900390724924763,0.15504488668374466,4.608309401499129,ETHUSDT_1h
