structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
4,24,30.0,60.0,24.0,7.8,2.0,1.2,0.2,5,1.2,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,14,0.6428571428571429,452.1922404726665,1.210954788819698,0.1612960598432247,3.6344993528681027
2,21,20.0,66.0,24.0,7.6,2.4,0.8,0.15,4,1.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,19,0.6842105263157895,163.6770219667742,1.1319616573626385,0.07813357637730951,3.5995153970338065
4,24,26.0,62.0,18.0,7.6,2.0,0.8,0.05,4,0.8,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,19,0.631578947368421,101.81996287295442,1.1469787587322082,0.06013708024064657,3.5427346606680628
2,30,18.0,58.0,16.0,8.0,2.4,1.0,0.15,5,1.4,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,20,0.6,319.59718847013755,1.1395445436910667,0.1350886874788377,3.493420213415758
2,24,18.0,64.0,24.0,7.4,2.2,1.2,0.15,6,1.6,3.0,8.4,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,167.69898180159726,1.1363928980837756,0.08441093921691485,3.3510019603184036
3,36,14.0,64.0,18.0,8.2,2.8,1.2,0.05,4,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,3,0.3333333333333333,171.6875,1.3361066927688727,0.025,3.3289008855377453
3,36,28.0,64.0,20.0,8.2,2.2,1.4,0.1,6,1.6,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,3,0.3333333333333333,116.69876635415312,1.3609598548021264,0.030967551115502576,3.3057158226118983
4,36,24.0,62.0,20.0,7.6,1.8,1.4,0.0,6,0.8,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.42857142857142855,359.0533737248279,1.1841085533466371,0.13551875355966966,3.243571362596236
2,33,20.0,66.0,18.0,8.0,2.2,1.4,0.1,6,1.0,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,21,0.47619047619047616,75.32325262864106,1.0552973369993939,0.041686313088039155,3.195144701649026
3,24,28.0,60.0,18.0,8.2,2.8,1.4,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,4,0.25,255.1320704026839,1.3062907571940607,0.05074372354171678,3.170482414165655
5,27,12.0,60.0,20.0,8.0,2.6,0.8,0.2,5,1.4,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,24.355827380635674,1.021911878248847,0.09352005513580836,3.036040471102483
4,33,24.0,60.0,20.0,7.2,2.6,0.8,0.15,6,1.6,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,160.79225928902997,1.0641199959765462,0.21116978891015847,2.903943937143226
5,30,12.0,58.0,14.0,7.2,2.6,0.8,0.1,6,1.6,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,20,0.6,-50.033207196167496,0.9597183498822388,0.10481059045422121,2.8549717212056467
4,30,24.0,62.0,14.0,7.8,1.8,1.4,0.15,2,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,14,0.42857142857142855,30.305264172011448,1.0256317644450432,0.08801583167535058,2.7403784408931893
2,30,14.0,60.0,20.0,7.0,2.6,1.0,0.2,6,0.8,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,21,0.6190476190476191,-185.00696476610028,0.9131797507264905,0.12499045267211692,2.614952607241958
5,21,26.0,64.0,16.0,7.0,1.8,1.4,0.1,5,1.4,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,16,0.4375,-98.5149444663748,0.9247941207201487,0.09972853510204771,2.4281376916677795
5,33,16.0,66.0,22.0,7.6,2.4,0.8,0.1,4,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,18,0.5555555555555556,-181.86083225922084,0.7992868769121437,0.07885596058240658,2.37347837315118
5,18,26.0,62.0,20.0,7.8,2.2,0.8,0.05,4,1.4,4.5,8.4,1,risk_based,I,5.0,130.0,10000.0,20,0.55,-421.83868282520416,0.6765744228632278,0.11359697123584385,1.81551924919372
5,21,20.0,64.0,16.0,7.0,2.4,0.8,0.0,6,2.0,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,23,0.5652173913043478,-604.0614045318125,0.665048189238298,0.1445047459111333,1.6003468231679054
2,18,20.0,60.0,16.0,7.2,2.8,0.8,0.2,2,1.6,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.6538461538461539,-1101.6122915029227,0.5394812941466003,0.17144569927150763,0.9637824297449858
5,24,24.0,66.0,24.0,8.2,2.0,1.0,0.1,3,0.8,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,1,0.0,-217.77005211517462,0.0,0.021777005211517462,-0.26310106774972697
4,24,18.0,58.0,18.0,8.2,2.0,1.4,0.2,6,1.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,2,0.0,-560.1481002911441,0.0,0.05601481002911442,-0.6881925303784874
4,21,26.0,64.0,24.0,8.2,2.0,1.2,0.05,3,1.8,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,2,0.0,-609.0592500305684,0.0,0.06090592500305684,-0.7517770250397389
4,27,22.0,58.0,14.0,8.2,2.6,0.8,0.0,6,1.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,2,0.0,-609.0592500305684,0.0,0.06090592500305684,-0.7517770250397389
4,33,24.0,66.0,14.0,8.2,1.8,1.2,0.1,4,0.8,5.0,8.4,1,risk_based,I,5.0,130.0,10000.0,2,0.0,-706.8815495094168,0.0,0.07068815495094168,-0.8789460143622418
